,Unnamed: 0,Start_Base,End_Base,Event,Respon_Pitcher,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
7296,70,1B,2B,Stolen Base 2B,,665923,Esteury Ruiz,596271,Casey Lawrence,680869,Zack Gelof,R,Andrew Knizner,668800,0,7,6,True,2023-08-16,Stolen,2B,2023,2024,29.8
7297,11,1B,2B,Stolen Base 2B,,668715,Spencer Steer,592789,Noah Syndergaard,458015,Joey Votto,R,Bo Naylor,666310,1,0,1,False,2023-08-16,Stolen,2B,2023,2024,29.8
7298,33,1B,2B,Stolen Base 2B,,680574,Matt McLain,592789,Noah Syndergaard,458015,Joey Votto,R,Bo Naylor,666310,1,1,3,False,2023-08-16,Stolen,2B,2023,2024,29.8
7299,44,1B,2B,Stolen Base 2B,,670770,TJ Friedl,592789,Noah Syndergaard,680574,Matt McLain,R,Bo Naylor,666310,5,1,4,False,2023-08-16,Stolen,2B,2023,2024,29.8
7300,95,2B,3B,Stolen Base 3B,,680574,Matt McLain,656529,Sam Hentges,668715,Spencer Steer,L,Bo Naylor,666310,7,2,8,False,2023-08-16,Stolen,3B,2023,2024,29.8
7301,96,1B,2B,Stolen Base 2B,,682829,Elly De La Cruz,656529,Sam Hentges,668715,Spencer Steer,L,Bo Naylor,666310,7,2,8,False,2023-08-16,Stolen,2B,2023,2024,29.8
7302,9,2B,,Caught Stealing 3B,,668227,Randy Arozarena,676254,Ryan Walker,666139,Josh Lowe,R,Blake Sabol,666165,0,1,1,True,2023-08-16,Caught,3B,2023,2024,29.8
7303,8,1B,,Caught Stealing 2B,,678662,Ezequiel Tovar,677944,Slade Cecconi,641857,Ryan McMahon,R,Jose Herrera,645444,1,2,1,False,2023-08-16,Caught,2B,2023,2024,29.8
7304,103,1B,2B,Stolen Base 2B,,682998,Corbin Carroll,641755,Tyler Kinley,671083,Buddy Kennedy,R,Austin Wynns,642851,7,8,8,True,2023-08-16,Stolen,2B,2023,2024,29.8
7305,104,2B,,Caught Stealing 3B,,682998,Corbin Carroll,641755,Tyler Kinley,671083,Buddy Kennedy,R,Austin Wynns,642851,7,8,8,True,2023-08-16,Caught,3B,2023,2024,29.8
7306,48,2B,3B,Stolen Base 3B,,668904,Royce Lewis,681857,Reese Olson,543877,Christian Vázquez,R,Jake Rogers,668670,4,3,3,False,2023-08-16,Stolen,3B,2023,2024,29.8
7307,49,1B,2B,Stolen Base 2B,,670242,Matt Wallner,681857,Reese Olson,543877,Christian Vázquez,R,Jake Rogers,668670,4,3,3,False,2023-08-16,Stolen,2B,2023,2024,29.8
7308,98,1B,2B,Stolen Base 2B,,668731,Akil Baddoo,680739,Josh Winder,682985,Riley Greene,R,Christian Vázquez,543877,4,8,9,True,2023-08-16,Stolen,2B,2023,2024,29.8
7309,103,1B,,Caught Stealing 2B,,663837,Matt Vierling,680739,Josh Winder,679529,Spencer Torkelson,R,Christian Vázquez,543877,4,8,9,True,2023-08-16,Caught,2B,2023,2024,29.8
7310,60,1B,,Caught Stealing 2B,,624413,Pete Alonso,621366,Ryan Borucki,596129,Daniel Vogelbach,L,Endy Rodríguez,682848,4,2,5,False,2023-08-16,Caught,2B,2023,2024,29.8
7311,75,2B,3B,Stolen Base 3B,,669911,Michael Toglia,666818,Luis Frías,660707,Elehuris Montero,R,Gabriel Moreno,672515,3,3,7,False,2023-08-15,Stolen,3B,2023,2024,29.8
7312,102,1B,2B,Stolen Base 2B,,666971,Lourdes Gurriel Jr.,641755,Tyler Kinley,607054,Jace Peterson,R,Elias Díaz,553869,5,8,9,True,2023-08-15,Stolen,2B,2023,2024,29.8
7313,2,1B,,Caught Stealing 2B,,677594,Julio Rodríguez,543475,Jordan Lyles,664034,Ty France,R,Freddy Fermin,666023,0,0,1,True,2023-08-15,Caught,2B,2023,2024,29.8
7314,6,1B,,Caught Stealing 2B,,672580,Maikel Garcia,676106,Emerson Hancock,686681,Michael Massey,R,Cal Raleigh,663728,0,0,1,False,2023-08-15,Caught,2B,2023,2024,29.8
7315,87,2B,3B,Stolen Base 3B,,676609,José Caballero,669395,Dylan Coleman,677594,Julio Rodríguez,R,Freddy Fermin,666023,5,8,8,True,2023-08-15,Stolen,3B,2023,2024,29.8
7316,25,1B,2B,Stolen Base 2B,,621545,Zach Remillard,543294,Kyle Hendricks,462101,Elvis Andrus,R,Yan Gomes,543228,2,3,2,True,2023-08-15,Stolen,2B,2023,2024,29.8
7317,58,1B,2B,Stolen Base 2B,,663538,Nico Hoerner,621383,Tanner Banks,664023,Ian Happ,L,Yasmani Grandal,518735,3,3,5,False,2023-08-15,Stolen,2B,2023,2024,29.8
7318,68,1B,2B,Stolen Base 2B,,600869,Jeimer Candelario,682010,Lane Ramsey,673548,Seiya Suzuki,R,Yasmani Grandal,518735,3,3,6,False,2023-08-15,Stolen,2B,2023,2024,29.8
7319,76,1B,,Caught Stealing 2B,,663538,Nico Hoerner,607481,Aaron Bummer,664023,Ian Happ,L,Yasmani Grandal,518735,3,4,7,False,2023-08-15,Caught,2B,2023,2024,29.8
7320,87,1B,2B,Stolen Base 2B,,462101,Elvis Andrus,640470,Adbert Alzolay,643217,Andrew Benintendi,R,Yan Gomes,543228,3,5,9,True,2023-08-15,Stolen,2B,2023,2024,29.8
7321,26,1B,2B,Stolen Base 2B,,665923,Esteury Ruiz,641712,Dakota Hudson,680869,Zack Gelof,R,Andrew Knizner,668800,4,0,3,True,2023-08-15,Stolen,2B,2023,2024,29.8
7322,3,1B,,Caught Stealing 2B,,668731,Akil Baddoo,641927,Bailey Ober,679529,Spencer Torkelson,R,Ryan Jeffers,680777,0,0,1,True,2023-08-15,Caught,2B,2023,2024,29.8
7323,23,1B,2B,Stolen Base 2B,,572191,Michael A. Taylor,656412,Alex Faedo,593871,Jorge Polanco,R,Eric Haase,606992,0,2,3,False,2023-08-15,Stolen,2B,2023,2024,29.8
7324,73,2B,3B,Stolen Base 3B,,593871,Jorge Polanco,686839,Brendan White,668904,Royce Lewis,R,Eric Haase,606992,5,2,7,False,2023-08-15,Stolen,3B,2023,2024,29.8
7325,54,1B,2B,Stolen Base 2B,,669707,Jared Triolo,676130,José Buttó,663647,Ke'Bryan Hayes,R,Francisco Alvarez,682626,1,1,6,True,2023-08-15,Stolen,2B,2023,2024,29.8
7326,55,2B,3B,Stolen Base 3B,,669707,Jared Triolo,676130,José Buttó,663647,Ke'Bryan Hayes,R,Francisco Alvarez,682626,1,1,6,True,2023-08-15,Stolen,3B,2023,2024,29.8
7327,56,1B,2B,Stolen Base 2B,,681082,Bryson Stott,554340,Yimi García,592663,J.T. Realmuto,R,Alejandro Kirk,672386,1,1,7,True,2023-08-15,Stolen,2B,2023,2024,29.8
7328,60,1B,,Caught Stealing 2B,,662139,Daulton Varsho,554430,Zack Wheeler,669289,Santiago Espinal,R,J.T. Realmuto,592663,1,1,7,False,2023-08-15,Caught,2B,2023,2024,29.8
7329,6,1B,2B,Stolen Base 2B,,682928,CJ Abrams,601713,Nick Pivetta,657041,Lane Thomas,R,Reese McGuire,624512,0,1,1,False,2023-08-15,Stolen,2B,2023,2024,29.8
7330,19,1B,2B,Stolen Base 2B,,624512,Reese McGuire,680686,Josiah Gray,657077,Alex Verdugo,R,Keibert Ruiz,660688,0,1,3,True,2023-08-15,Stolen,2B,2023,2024,29.8
7331,36,1B,2B,Stolen Base 2B,,665862,Jazz Chisholm Jr.,664299,Cristian Javier,669394,Jake Burger,R,Yainer Diaz,673237,3,2,4,False,2023-08-15,Stolen,2B,2023,2024,29.8
7332,12,1B,2B,Stolen Base 2B,,686823,Will Brennan,668933,Graham Ashcraft,672356,Gabriel Arias,R,Tyler Stephenson,663886,0,2,1,True,2023-08-15,Stolen,2B,2023,2024,29.8
7333,21,1B,2B,Stolen Base 2B,,664702,Myles Straw,668933,Graham Ashcraft,680757,Steven Kwan,R,Tyler Stephenson,663886,0,2,2,True,2023-08-15,Stolen,2B,2023,2024,29.8
7334,66,1B,2B,Stolen Base 2B,,664702,Myles Straw,668933,Graham Ashcraft,680757,Steven Kwan,R,Tyler Stephenson,663886,0,3,7,True,2023-08-15,Stolen,2B,2023,2024,29.8
7335,12,2B,3B,Stolen Base 3B,,642350,Jose Siri,676254,Ryan Walker,622534,Manuel Margot,R,Patrick Bailey,672275,0,0,2,True,2023-08-14,Stolen,3B,2023,2024,29.8
7336,81,1B,2B,Stolen Base 2B,,665487,Fernando Tatis Jr.,642585,Félix Bautista,665742,Juan Soto,R,Adley Rutschman,668939,1,4,9,False,2023-08-14,Stolen,2B,2023,2024,29.8
7337,38,1B,,Caught Stealing 2B,,671221,Drew Waters,669302,Logan Gilbert,672580,Maikel Garcia,R,Cal Raleigh,663728,3,0,4,False,2023-08-14,Caught,2B,2023,2024,29.8
7338,85,2B,3B,Stolen Base 3B,,677594,Julio Rodríguez,672578,Carlos Hernández,553993,Eugenio Suárez,R,Salvador Perez,521692,5,4,8,True,2023-08-14,Stolen,3B,2023,2024,29.8
7339,115,1B,2B,Stolen Base 2B,,669392,Samad Taylor,666374,Matt Brash,521692,Salvador Perez,R,Cal Raleigh,663728,6,6,9,False,2023-08-14,Stolen,2B,2023,2024,29.8
7340,6,1B,2B,Stolen Base 2B,,543760,Marcus Semien,663776,Patrick Sandoval,666969,Adolis García,L,Matt Thaiss,642136,0,0,1,False,2023-08-14,Stolen,2B,2023,2024,29.8
7341,6,1B,2B,Stolen Base 2B,,502671,Paul Goldschmidt,676664,JP Sears,575929,Willson Contreras,L,Shea Langeliers,669127,0,0,1,False,2023-08-14,Stolen,2B,2023,2024,29.8
7342,19,1B,2B,Stolen Base 2B,,691023,Jordan Walker,676664,JP Sears,669242,Tommy Edman,L,Shea Langeliers,669127,1,0,2,False,2023-08-14,Stolen,2B,2023,2024,29.8
7343,56,1B,2B,Stolen Base 2B,,641933,Tyler O'Neill,676664,JP Sears,663457,Lars Nootbaar,L,Shea Langeliers,669127,3,2,5,False,2023-08-14,Stolen,2B,2023,2024,29.8
7344,19,1B,2B,Stolen Base 2B,,665828,Oswaldo Cabrera,608331,Max Fried,643396,Isiah Kiner-Falefa,L,Travis d'Arnaud,518595,1,2,2,True,2023-08-14,Stolen,2B,2023,2024,29.8
7345,31,1B,2B,Stolen Base 2B,,670032,Nicky Lopez,657376,Clarke Schmidt,660670,Ronald Acuña Jr.,R,Kyle Higashioka,543309,3,2,2,False,2023-08-14,Stolen,2B,2023,2024,29.8
7346,56,1B,2B,Stolen Base 2B,,542364,Rafael Ortega,682990,Quinn Priester,660620,Jonathan Araúz,R,Endy Rodríguez,682848,5,2,4,False,2023-08-14,Stolen,2B,2023,2024,29.8
7347,65,2B,3B,Stolen Base 3B,,596019,Francisco Lindor,682990,Quinn Priester,643446,Jeff McNeil,R,Endy Rodríguez,682848,6,2,5,False,2023-08-14,Stolen,3B,2023,2024,29.8
7348,1,1B,2B,Stolen Base 2B,,514888,Jose Altuve,666129,Braxton Garrett,663656,Kyle Tucker,L,Nick Fortes,663743,0,0,1,True,2023-08-14,Stolen,2B,2023,2024,29.8
7349,28,2B,3B,Stolen Base 3B,,542932,Jon Berti,664285,Framber Valdez,650559,Bryan De La Cruz,L,Martín Maldonado,455117,1,0,3,False,2023-08-14,Stolen,3B,2023,2024,29.8
7350,1,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,673540,Kodai Senga,645277,Ozzie Albies,R,Omar Narváez,553882,0,0,1,True,2023-08-13,Stolen,2B,2023,2024,29.8
7351,5,2B,3B,Stolen Base 3B,,665487,Fernando Tatis Jr.,694297,Brandon Pfaadt,592518,Manny Machado,R,Gabriel Moreno,672515,0,2,1,True,2023-08-13,Stolen,3B,2023,2024,29.8
7352,84,1B,2B,Stolen Base 2B,,621035,Chris Taylor,677865,Justin Bruihl,681546,James Outman,L,Austin Wynns,642851,7,3,8,False,2023-08-13,Stolen,2B,2023,2024,29.8
7353,86,2B,3B,Stolen Base 3B,,621035,Chris Taylor,677865,Justin Bruihl,500743,Miguel Rojas,L,Austin Wynns,642851,8,3,8,False,2023-08-13,Stolen,3B,2023,2024,29.8
7354,15,1B,2B,Stolen Base 2B,,677649,Ezequiel Duran,657277,Logan Webb,665750,Leody Taveras,R,Patrick Bailey,672275,0,0,2,True,2023-08-13,Stolen,2B,2023,2024,29.8
7355,79,1B,,Caught Stealing 2B,,677649,Ezequiel Duran,666808,Camilo Doval,669701,Josh Smith,R,Patrick Bailey,672275,1,1,9,True,2023-08-13,Caught,2B,2023,2024,29.8
7356,69,1B,2B,Stolen Base 2B,,592885,Christian Yelich,607481,Aaron Bummer,661388,William Contreras,L,Carlos Pérez,656024,0,2,8,True,2023-08-13,Stolen,2B,2023,2024,29.8
7357,71,1B,2B,Stolen Base 2B,,676801,Chas McCormick,519043,Matt Moore,643289,Mauricio Dubón,L,Chad Wallach,595453,1,2,8,False,2023-08-13,Stolen,2B,2023,2024,29.8
7358,75,1B,2B,Stolen Base 2B,,660271,Shohei Ohtani,606160,Rafael Montero,592273,Brandon Drury,R,Martín Maldonado,455117,1,2,9,True,2023-08-13,Stolen,2B,2023,2024,29.8
7359,10,1B,2B,Stolen Base 2B,,664056,Harrison Bader,691587,Eury Pérez,641856,Billy McKinney,R,Nick Fortes,663743,0,0,2,True,2023-08-13,Stolen,2B,2023,2024,29.8
7360,14,1B,2B,Stolen Base 2B,,643396,Isiah Kiner-Falefa,691587,Eury Pérez,683011,Anthony Volpe,R,Nick Fortes,663743,0,1,2,True,2023-08-13,Stolen,2B,2023,2024,29.8
7361,51,1B,2B,Stolen Base 2B,,650402,Gleyber Torres,623211,Huascar Brazobán,519317,Giancarlo Stanton,R,Nick Fortes,663743,1,4,5,True,2023-08-13,Stolen,2B,2023,2024,29.8
7362,52,2B,3B,Stolen Base 3B,,650402,Gleyber Torres,623211,Huascar Brazobán,519317,Giancarlo Stanton,R,Nick Fortes,663743,1,4,5,True,2023-08-13,Stolen,3B,2023,2024,29.8
7363,84,1B,2B,Stolen Base 2B,,650402,Gleyber Torres,623211,Huascar Brazobán,664056,Harrison Bader,R,Nick Fortes,663743,2,7,7,True,2023-08-13,Stolen,2B,2023,2024,29.8
7364,18,1B,2B,Stolen Base 2B,,665926,Andrés Giménez,621107,Zach Eflin,657656,Ramón Laureano,R,Christian Bethancourt,542194,0,4,2,True,2023-08-13,Stolen,2B,2023,2024,29.8
7365,27,1B,2B,Stolen Base 2B,,593160,Whit Merrifield,592791,Jameson Taillon,474832,Brandon Belt,R,Miguel Amaya,665804,3,2,2,False,2023-08-13,Stolen,2B,2023,2024,29.8
7366,41,1B,,Caught Stealing 2B,,663538,Nico Hoerner,547943,Hyun Jin Ryu,664023,Ian Happ,L,Danny Jansen,643376,5,2,3,True,2023-08-13,Caught,2B,2023,2024,29.8
7367,4,1B,2B,Stolen Base 2B,,682829,Elly De La Cruz,656578,Andre Jackson,668715,Spencer Steer,R,Endy Rodríguez,682848,0,0,1,True,2023-08-13,Stolen,2B,2023,2024,29.8
7368,73,1B,,Caught Stealing 2B,,680574,Matt McLain,641672,Thomas Hatch,682829,Elly De La Cruz,R,Endy Rodríguez,682848,4,3,7,True,2023-08-13,Caught,2B,2023,2024,29.8
7369,9,2B,3B,Stolen Base 3B,,668715,Spencer Steer,656605,Mitch Keller,687952,Christian Encarnacion-Strand,R,Jason Delay,641511,0,0,2,True,2023-08-13,Stolen,3B,2023,2024,29.8
7370,39,1B,2B,Stolen Base 2B,,666181,Will Benson,656605,Mitch Keller,656413,Stuart Fairchild,R,Jason Delay,641511,0,1,5,True,2023-08-13,Stolen,2B,2023,2024,29.8
7371,69,1B,2B,Stolen Base 2B,,670770,TJ Friedl,622780,Angel Perdomo,680574,Matt McLain,L,Jason Delay,641511,1,2,7,True,2023-08-13,Stolen,2B,2023,2024,29.8
7372,29,1B,2B,Stolen Base 2B,,596115,Trevor Story,593958,Eduardo Rodriguez,807799,Masataka Yoshida,L,Jake Rogers,668670,2,1,3,False,2023-08-13,Stolen,2B,2023,2024,29.8
7373,31,2B,3B,Stolen Base 3B,,596115,Trevor Story,593958,Eduardo Rodriguez,807799,Masataka Yoshida,L,Jake Rogers,668670,2,1,3,False,2023-08-13,Stolen,3B,2023,2024,29.8
7374,4,1B,2B,Stolen Base 2B,,682829,Elly De La Cruz,656578,Andre Jackson,668715,Spencer Steer,R,Endy Rodríguez,682848,0,0,1,True,2023-08-12,Stolen,2B,2023,2024,29.8
7375,73,1B,,Caught Stealing 2B,,680574,Matt McLain,641672,Thomas Hatch,682829,Elly De La Cruz,R,Endy Rodríguez,682848,4,3,7,True,2023-08-12,Caught,2B,2023,2024,29.8
7376,64,1B,2B,Stolen Base 2B,,676059,Jordan Westburg,669923,George Kirby,683002,Gunnar Henderson,R,Tom Murphy,608596,0,0,9,True,2023-08-12,Stolen,2B,2023,2024,29.8
7377,71,1B,,Caught Stealing 2B,,687799,Cade Marlowe,642585,Félix Bautista,668942,Josh Rojas,R,Adley Rutschman,668939,0,0,9,False,2023-08-12,Caught,2B,2023,2024,29.8
7378,72,2B,3B,Stolen Base 3B,,656775,Cedric Mullins,662253,Andrés Muñoz,623993,Anthony Santander,R,Tom Murphy,608596,0,0,10,True,2023-08-12,Stolen,3B,2023,2024,29.8
7379,80,1B,2B,Stolen Base 2B,,656811,Ryan O'Hearn,662253,Andrés Muñoz,624428,Adam Frazier,R,Tom Murphy,608596,0,1,10,True,2023-08-12,Stolen,2B,2023,2024,29.8
7380,43,1B,2B,Stolen Base 2B,,678662,Ezequiel Tovar,664062,Tony Gonsolin,663898,Brendan Rodgers,R,Austin Barnes,605131,3,1,6,True,2023-08-12,Stolen,2B,2023,2024,29.8
7381,14,2B,3B,Stolen Base 3B,,502054,Tommy Pham,448179,Rich Hill,671083,Buddy Kennedy,L,Luis Campusano,669134,1,0,1,False,2023-08-12,Stolen,3B,2023,2024,29.8
7382,5,1B,2B,Stolen Base 2B,,682928,CJ Abrams,665622,Luis Medina,608841,Joey Meneses,R,Shea Langeliers,669127,0,0,1,False,2023-08-12,Stolen,2B,2023,2024,29.8
7383,73,1B,2B,Stolen Base 2B,,666139,Josh Lowe,669212,Eli Morgan,623912,Harold Ramírez,R,Cam Gallagher,595956,2,3,7,False,2023-08-12,Stolen,2B,2023,2024,29.8
7384,101,1B,2B,Stolen Base 2B,,668227,Randy Arozarena,663986,Trevor Stephan,670623,Isaac Paredes,R,Cam Gallagher,595956,2,5,8,False,2023-08-12,Stolen,2B,2023,2024,29.8
7385,119,1B,2B,Stolen Base 2B,,664040,Brandon Lowe,661403,Emmanuel Clase,668227,Randy Arozarena,R,Cam Gallagher,595956,6,5,9,False,2023-08-12,Stolen,2B,2023,2024,29.8
7386,71,1B,,Caught Stealing 2B,,665489,Vladimir Guerrero Jr.,621016,Jose Cuas,656305,Matt Chapman,R,Yan Gomes,543228,4,4,7,False,2023-08-12,Caught,2B,2023,2024,29.8
7387,6,1B,2B,Stolen Base 2B,,596019,Francisco Lindor,675911,Spencer Strider,624413,Pete Alonso,R,Travis d'Arnaud,518595,0,0,1,False,2023-08-12,Stolen,2B,2023,2024,29.8
7388,27,1B,2B,Stolen Base 2B,,645277,Ozzie Albies,500779,Jose Quintana,663586,Austin Riley,L,Francisco Alvarez,682626,0,0,4,True,2023-08-12,Stolen,2B,2023,2024,29.8
7389,60,1B,2B,Stolen Base 2B,,592696,Eddie Rosario,641627,Trevor Gott,671739,Michael Harris II,R,Francisco Alvarez,682626,0,1,7,True,2023-08-12,Stolen,2B,2023,2024,29.8
7390,1,1B,2B,Stolen Base 2B,,660670,Ronald Acuña Jr.,660593,Denyi Reyes,645277,Ozzie Albies,R,Omar Narváez,553882,0,0,1,True,2023-08-12,Stolen,2B,2023,2024,29.8
7391,51,1B,2B,Stolen Base 2B,,645277,Ozzie Albies,660593,Denyi Reyes,621566,Matt Olson,R,Omar Narváez,553882,0,5,4,True,2023-08-12,Stolen,2B,2023,2024,29.8
7392,66,1B,2B,Stolen Base 2B,,671739,Michael Harris II,657585,Reed Garrett,670032,Nicky Lopez,R,Omar Narváez,553882,0,5,5,True,2023-08-12,Stolen,2B,2023,2024,29.8
7393,62,1B,,Caught Stealing 2B,,642708,Amed Rosario,596295,Austin Gomber,571771,Enrique Hernández,L,Elias Díaz,553869,2,1,5,False,2023-08-11,Caught,2B,2023,2024,29.8
7394,85,3B,,Caught Stealing Home,,605141,Mookie Betts,656234,Jake Bird,642708,Amed Rosario,R,Elias Díaz,553869,6,1,6,False,2023-08-11,Caught,Home,2023,2024,29.8
7395,97,1B,,Caught Stealing 2B,,686668,Brenton Doyle,622075,Yency Almonte,595777,Jurickson Profar,R,Will Smith,669257,6,1,8,True,2023-08-11,Caught,2B,2023,2024,29.8
7396,16,1B,2B,Stolen Base 2B,,666971,Lourdes Gurriel Jr.,605483,Blake Snell,656896,Emmanuel Rivera,L,Gary Sánchez,596142,1,0,1,False,2023-08-11,Stolen,2B,2023,2024,29.8
7397,31,1B,2B,Stolen Base 2B,,665487,Fernando Tatis Jr.,669194,Ryne Nelson,665742,Juan Soto,R,Carson Kelly,608348,1,3,3,True,2023-08-11,Stolen,2B,2023,2024,29.8
7398,63,1B,2B,Stolen Base 2B,,663757,Trent Grisham,666818,Luis Frías,673490,Ha-Seong Kim,R,Carson Kelly,608348,1,7,6,True,2023-08-11,Stolen,2B,2023,2024,29.8
7399,103,1B,2B,Stolen Base 2B,,593428,Xander Bogaerts,543518,Scott McGough,630105,Jake Cronenworth,R,Carson Kelly,608348,5,10,9,True,2023-08-11,Stolen,2B,2023,2024,29.8
7400,1,1B,2B,Stolen Base 2B,,592885,Christian Yelich,656629,Michael Kopech,661388,William Contreras,R,Yasmani Grandal,518735,0,1,1,True,2023-08-11,Stolen,2B,2023,2024,29.8
7401,38,1B,2B,Stolen Base 2B,,686217,Sal Frelick,656629,Michael Kopech,655316,Andruw Monasterio,R,Yasmani Grandal,518735,2,2,3,True,2023-08-11,Stolen,2B,2023,2024,29.8
7402,111,1B,2B,Stolen Base 2B,,680118,Dairon Blanco,669467,Andre Pallante,664728,Kyle Isbel,R,Willson Contreras,575929,10,6,8,False,2023-08-11,Stolen,2B,2023,2024,29.8
7403,113,2B,3B,Stolen Base 3B,,680118,Dairon Blanco,669467,Andre Pallante,622110,Matt Duffy,R,Willson Contreras,575929,12,6,8,False,2023-08-11,Stolen,3B,2023,2024,29.8
7404,114,1B,2B,Stolen Base 2B,,664728,Kyle Isbel,669467,Andre Pallante,622110,Matt Duffy,R,Willson Contreras,575929,12,6,8,False,2023-08-11,Stolen,2B,2023,2024,29.8
7405,7,2B,,Caught Stealing 3B,,514888,Jose Altuve,672282,Reid Detmers,663656,Kyle Tucker,L,Chad Wallach,595453,0,0,1,False,2023-08-11,Caught,3B,2023,2024,29.8
7406,8,1B,2B,Caught Stealing 3B,,608324,Alex Bregman,672282,Reid Detmers,663656,Kyle Tucker,L,Chad Wallach,595453,0,0,1,False,2023-08-11,Caught,3B,2023,2024,29.8
7407,47,1B,2B,Stolen Base 2B,,542364,Rafael Ortega,450203,Charlie Morton,660620,Jonathan Araúz,R,Travis d'Arnaud,518595,0,3,4,False,2023-08-11,Stolen,2B,2023,2024,29.8
7408,24,1B,2B,Stolen Base 2B,,657136,Connor Wong,669373,Tarik Skubal,608701,Rob Refsnyder,L,Jake Rogers,668670,1,0,3,False,2023-08-11,Stolen,2B,2023,2024,29.8
7409,63,1B,2B,Stolen Base 2B,,596115,Trevor Story,669373,Tarik Skubal,657077,Alex Verdugo,L,Jake Rogers,668670,4,2,6,False,2023-08-11,Stolen,2B,2023,2024,29.8
7410,22,1B,2B,Stolen Base 2B,,663538,Nico Hoerner,621244,José Berríos,641355,Cody Bellinger,R,Alejandro Kirk,672386,0,3,3,True,2023-08-11,Stolen,2B,2023,2024,29.8
7411,12,1B,,Caught Stealing 2B,,682928,CJ Abrams,621112,Paul Blackburn,657041,Lane Thomas,R,Shea Langeliers,669127,0,2,1,False,2023-08-11,Caught,2B,2023,2024,29.8
7412,42,1B,2B,Stolen Base 2B,,669127,Shea Langeliers,676265,Cory Abbott,671732,Lawrence Butler,R,Keibert Ruiz,660688,2,2,4,True,2023-08-11,Stolen,2B,2023,2024,29.8
7413,57,1B,2B,Stolen Base 2B,,669397,Nick Allen,676395,Robert Garcia,668709,JJ Bleday,L,Keibert Ruiz,660688,3,2,5,True,2023-08-11,Stolen,2B,2023,2024,29.8
7414,61,1B,,Caught Stealing 2B,,657041,Lane Thomas,621112,Paul Blackburn,608841,Joey Meneses,R,Shea Langeliers,669127,3,2,5,False,2023-08-11,Caught,2B,2023,2024,29.8
7415,97,1B,2B,Stolen Base 2B,,664056,Harrison Bader,595345,Steven Okert,683011,Anthony Volpe,L,Nick Fortes,663743,4,7,9,True,2023-08-11,Stolen,2B,2023,2024,29.8
7416,29,1B,2B,Stolen Base 2B,,666139,Josh Lowe,675540,Xzavion Curry,542194,Christian Bethancourt,R,Bo Naylor,666310,0,1,3,False,2023-08-11,Stolen,2B,2023,2024,29.8
7417,37,1B,2B,Stolen Base 2B,,677551,Wander Franco,675540,Xzavion Curry,664040,Brandon Lowe,R,Bo Naylor,666310,3,1,3,False,2023-08-11,Stolen,2B,2023,2024,29.8
7418,77,1B,2B,Stolen Base 2B,,608070,José Ramírez,518617,Jake Diekman,594777,Kole Calhoun,L,Christian Bethancourt,542194,3,4,6,True,2023-08-11,Stolen,2B,2023,2024,29.8
7419,107,1B,2B,Stolen Base 2B,,622534,Manuel Margot,547184,Michael Kelly,623912,Harold Ramírez,R,Bo Naylor,666310,8,4,7,False,2023-08-11,Stolen,2B,2023,2024,29.8
7420,56,1B,,Caught Stealing 2B,,596115,Trevor Story,679525,Alec Marsh,680776,Jarren Duran,R,Freddy Fermin,666023,2,0,6,False,2023-08-10,Caught,2B,2023,2024,29.8
7421,15,1B,2B,Stolen Base 2B,,681082,Bryson Stott,571578,Patrick Corbin,592663,J.T. Realmuto,L,Keibert Ruiz,660688,0,0,2,False,2023-08-10,Stolen,2B,2023,2024,29.8
7422,24,1B,2B,Stolen Base 2B,,682928,CJ Abrams,605400,Aaron Nola,657041,Lane Thomas,R,J.T. Realmuto,592663,0,0,3,True,2023-08-10,Stolen,2B,2023,2024,29.8
7423,7,1B,2B,Stolen Base 2B,,668227,Randy Arozarena,669461,Matthew Liberatore,623912,Harold Ramírez,L,Andrew Knizner,668800,0,0,1,False,2023-08-10,Stolen,2B,2023,2024,29.8
7424,8,2B,3B,Stolen Base 3B,,668227,Randy Arozarena,669461,Matthew Liberatore,623912,Harold Ramírez,L,Andrew Knizner,668800,0,0,1,False,2023-08-10,Stolen,3B,2023,2024,29.8
7425,8,1B,2B,Stolen Base 2B,,665926,Andrés Giménez,666201,Alek Manoah,608070,José Ramírez,R,Alejandro Kirk,672386,0,0,1,False,2023-08-10,Stolen,2B,2023,2024,29.8
7426,26,2B,3B,Stolen Base 3B,,657656,Ramón Laureano,666201,Alek Manoah,677588,José Tena,R,Alejandro Kirk,672386,1,1,2,False,2023-08-10,Stolen,3B,2023,2024,29.8
7427,56,1B,2B,Stolen Base 2B,,608070,José Ramírez,650893,Génesis Cabrera,594777,Kole Calhoun,L,Alejandro Kirk,672386,4,1,5,False,2023-08-10,Stolen,2B,2023,2024,29.8
7428,64,2B,3B,Stolen Base 3B,,543807,George Springer,592789,Noah Syndergaard,643376,Danny Jansen,R,Bo Naylor,666310,4,1,6,True,2023-08-10,Stolen,3B,2023,2024,29.8
7429,2,1B,2B,Stolen Base 2B,,645277,Ozzie Albies,663559,Bailey Falter,663586,Austin Riley,L,Jason Delay,641511,0,1,1,True,2023-08-10,Stolen,2B,2023,2024,29.8
